# Weather station Athens (airport), Greece, METAR=LGAV,selection from 07.06.2017 till 30.06.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/metar.php?metar=LGAV&lang=en
#
"Local time in Athens (airport)";"T";"P0";"P";"U";"DD";"Ff";"ff10";"WW";"W'W'";"c";"VV";"Td";
"13.06.2017 08:20";"24.0";"752.1";"759.0";"47";"Wind blowing from the north";"5";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"13.06.2017 07:50";"24.0";"752.1";"759.0";"44";"Wind blowing from the north-northeast";"4";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
"13.06.2017 07:20";"23.0";"752.0";"759.0";"50";"Wind blowing from the north";"3";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"13.06.2017 06:50";"21.0";"752.0";"759.0";"53";"Wind blowing from the north";"6";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
"13.06.2017 06:20";"21.0";"752.0";"759.0";"53";"Wind blowing from the north";"4";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
"13.06.2017 05:50";"20.0";"752.0";"759.0";"56";"Wind blowing from the north-northwest";"3";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
"13.06.2017 05:20";"20.0";"752.0";"759.0";"56";"Wind blowing from the north";"3";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
"13.06.2017 04:50";"21.0";"752.0";"759.0";"53";"Wind blowing from the north";"4";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
"13.06.2017 04:20";"22.0";"752.0";"759.0";"50";"Wind blowing from the north";"5";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
"13.06.2017 03:50";"20.0";"752.0";"759.0";"56";"Wind blowing from the north";"4";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
"13.06.2017 03:20";"21.0";"752.0";"759.0";"53";"Wind blowing from the north";"4";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
"13.06.2017 02:50";"21.0";"752.0";"759.0";"53";"Wind blowing from the north";"4";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
"13.06.2017 02:20";"21.0";"752.7";"759.7";"53";"Wind blowing from the north";"3";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
"13.06.2017 01:50";"21.0";"752.7";"759.7";"53";"Wind blowing from the north";"4";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
"13.06.2017 01:20";"21.0";"752.7";"759.7";"53";"Wind blowing from the north-northeast";"4";"";"";"";"No Significant Clouds";"10.0 and more";"11.0";
"13.06.2017 00:50";"21.0";"752.7";"759.7";"50";"Wind blowing from the north";"4";"";"";"";"No Significant Clouds";"10.0 and more";"10.0";
"13.06.2017 00:20";"22.0";"752.7";"759.7";"47";"Wind blowing from the north-northeast";"6";"";"";"";"No Significant Clouds";"10.0 and more";"10.0";
"12.06.2017 23:50";"22.0";"752.7";"759.7";"47";"Wind blowing from the north-northeast";"6";"";"";"";"No Significant Clouds";"10.0 and more";"10.0";
"12.06.2017 23:20";"23.0";"752.7";"759.7";"44";"Wind blowing from the north";"4";"";"";"";"No Significant Clouds";"10.0 and more";"10.0";
"12.06.2017 22:50";"22.0";"752.7";"759.7";"47";"Wind blowing from the north";"3";"";"";"";"No Significant Clouds";"10.0 and more";"10.0";
"12.06.2017 22:20";"23.0";"752.7";"759.7";"41";"Wind blowing from the north";"4";"";"";"";"No Significant Clouds";"10.0 and more";"9.0";
"12.06.2017 21:50";"23.0";"752.7";"759.7";"41";"Wind blowing from the north";"3";"";"";"";"No Significant Clouds";"10.0 and more";"9.0";
"12.06.2017 21:20";"23.0";"752.7";"759.7";"41";"Wind blowing from the north";"3";"";"";"";"No Significant Clouds";"10.0 and more";"9.0";
"12.06.2017 20:50";"23.0";"752.7";"759.7";"41";"Wind blowing from the north";"4";"";"";"";"No Significant Clouds";"10.0 and more";"9.0";
"12.06.2017 20:20";"24.0";"752.7";"759.7";"39";"Wind blowing from the north";"5";"";"";"";"No Significant Clouds";"10.0 and more";"9.0";
"12.06.2017 19:50";"24.0";"752.7";"759.7";"39";"Wind blowing from the north";"5";"";"";"";"No Significant Clouds";"10.0 and more";"9.0";
"12.06.2017 19:20";"24.0";"752.7";"759.7";"39";"Wind blowing from the north";"7";"";"";"";"No Significant Clouds";"10.0 and more";"9.0";
"12.06.2017 18:50";"25.0";"752.8";"759.7";"36";"Wind blowing from the north";"8";"";"";"";"No Significant Clouds";"10.0 and more";"9.0";
"12.06.2017 18:20";"25.0";"752.8";"759.7";"34";"Wind blowing from the north-northeast";"9";"";"";"";"No Significant Clouds";"10.0 and more";"8.0";
"12.06.2017 17:50";"25.0";"752.8";"759.7";"34";"Wind blowing from the north-northeast";"9";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"8.0";
"12.06.2017 17:20";"25.0";"753.6";"760.5";"36";"Wind blowing from the north-northeast";"10";"";"";"";"Few clouds (10-30%) 600 m";"10.0 and more";"9.0";
"12.06.2017 16:50";"25.0";"753.6";"760.5";"36";"Wind blowing from the north-northeast";"11";"16";"";"";"Few clouds (10-30%) 600 m";"10.0 and more";"9.0";
"12.06.2017 16:20";"25.0";"753.6";"760.5";"34";"Wind blowing from the north-northeast";"12";"";"";"";"Few clouds (10-30%) 600 m";"10.0 and more";"8.0";
"12.06.2017 15:50";"26.0";"753.6";"760.5";"34";"Wind blowing from the north-northeast";"12";"17";"";"";"Few clouds (10-30%) 600 m";"10.0 and more";"9.0";
"12.06.2017 15:20";"26.0";"753.6";"760.5";"32";"Wind blowing from the north-northeast";"12";"17";"";"";"Few clouds (10-30%) 600 m";"10.0 and more";"8.0";
"12.06.2017 14:50";"25.0";"753.6";"760.5";"36";"Wind blowing from the north-northeast";"11";"";"";"";"Few clouds (10-30%) 600 m";"10.0 and more";"9.0";
"12.06.2017 14:20";"26.0";"753.6";"760.5";"34";"Wind blowing from the north-northeast";"11";"16";"";"";"Few clouds (10-30%) 600 m";"10.0 and more";"9.0";
"12.06.2017 13:50";"26.0";"753.6";"760.5";"34";"Wind blowing from the north-east";"12";"";"";"";"Few clouds (10-30%) 600 m";"10.0 and more";"9.0";
"12.06.2017 13:20";"26.0";"753.6";"760.5";"34";"Wind blowing from the north-northeast";"11";"17";"";"";"Few clouds (10-30%) 600 m";"10.0 and more";"9.0";
"12.06.2017 12:50";"25.0";"753.6";"760.5";"39";"Wind blowing from the north-northeast";"11";"";"";"";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 2100 m";"10.0 and more";"10.0";
"12.06.2017 12:20";"25.0";"752.8";"759.7";"39";"Wind blowing from the north-northeast";"11";"";"";"";"Few clouds (10-30%) 600 m, broken clouds (60-90%) 2100 m";"10.0 and more";"10.0";
"12.06.2017 11:50";"24.0";"752.7";"759.7";"41";"Wind blowing from the north-northeast";"11";"16";"";"";"Scattered clouds (40-50%) 750 m, broken clouds (60-90%) 2100 m";"10.0 and more";"10.0";
"12.06.2017 11:20";"25.0";"752.8";"759.7";"36";"Wind blowing from the north-northeast";"12";"18";"";"";"Scattered clouds (40-50%) 750 m";"10.0 and more";"9.0";
"12.06.2017 10:50";"25.0";"752.8";"759.7";"39";"Wind blowing from the north-northeast";"11";"";"";"";"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 900 m";"10.0 and more";"10.0";
"12.06.2017 10:20";"25.0";"752.8";"759.7";"42";"Wind blowing from the north-northeast";"10";"15";"";"";"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 900 m";"10.0 and more";"11.0";
"12.06.2017 09:50";"24.0";"752.7";"759.7";"44";"Wind blowing from the north";"9";"14";"";"";"Scattered clouds (40-50%) 900 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"11.0";
"12.06.2017 09:20";"23.0";"752.7";"759.7";"47";"Wind blowing from the north";"7";"";"";"";"Scattered clouds (40-50%) 900 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"11.0";
"12.06.2017 08:50";"23.0";"752.7";"759.7";"47";"Wind blowing from the north";"7";"";"";"";"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 900 m, broken clouds (60-90%) 2100 m";"10.0 and more";"11.0";
"12.06.2017 08:20";"22.0";"752.7";"759.7";"50";"Wind blowing from the north";"7";"12";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 900 m, broken clouds (60-90%) 2100 m";"10.0 and more";"11.0";
"12.06.2017 07:50";"22.0";"752.7";"759.7";"53";"Wind blowing from the north";"7";"";"";"";"Few clouds (10-30%) 540 m, scattered clouds (40-50%) 900 m, broken clouds (60-90%) 2100 m";"10.0 and more";"12.0";
"12.06.2017 07:20";"21.0";"752.0";"759.0";"57";"Wind blowing from the north";"7";"";"";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 900 m, broken clouds (60-90%) 2100 m";"10.0 and more";"12.0";
"12.06.2017 06:50";"21.0";"752.0";"759.0";"57";"Wind blowing from the north";"9";"";"";"";"Few clouds (10-30%) 900 m, broken clouds (60-90%) 2100 m";"10.0 and more";"12.0";
"12.06.2017 06:20";"21.0";"752.0";"759.0";"60";"Wind blowing from the north";"8";"";"";"";"Few clouds (10-30%) 900 m, broken clouds (60-90%) 2100 m";"10.0 and more";"13.0";
"12.06.2017 05:50";"20.0";"752.0";"759.0";"64";"Wind blowing from the north";"8";"";"";"";"Few clouds (10-30%) 900 m, broken clouds (60-90%) 2100 m";"10.0 and more";"13.0";
"12.06.2017 05:20";"20.0";"752.0";"759.0";"64";"Wind blowing from the north";"7";"";"";"";"Few clouds (10-30%) 900 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"13.0";
"12.06.2017 04:50";"20.0";"752.0";"759.0";"64";"Wind blowing from the north";"7";"";"";"";"Few clouds (10-30%) 900 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"13.0";
"12.06.2017 04:20";"20.0";"752.0";"759.0";"64";"Wind blowing from the north";"5";"";"";"";"Few clouds (10-30%) 900 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"13.0";
"12.06.2017 03:50";"20.0";"752.0";"759.0";"64";"Wind blowing from the north-northeast";"6";"";"";"";"Few clouds (10-30%) 900 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"13.0";
"12.06.2017 03:20";"20.0";"752.7";"759.7";"64";"Wind blowing from the north-northeast";"4";"";"";"";"Few clouds (10-30%) 900 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"13.0";
"12.06.2017 02:50";"20.0";"752.7";"759.7";"64";"variable wind direction";"2";"";"";"";"Few clouds (10-30%) 900 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"13.0";
"12.06.2017 02:20";"20.0";"752.7";"759.7";"64";"Wind blowing from the north-northeast";"3";"";"";"";"Few clouds (10-30%) 900 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"13.0";
"12.06.2017 01:50";"20.0";"752.7";"759.7";"64";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 900 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"13.0";
"12.06.2017 01:20";"19.0";"752.6";"759.7";"73";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"14.0";
"12.06.2017 00:50";"19.0";"753.4";"760.5";"73";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 900 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"14.0";
"12.06.2017 00:20";"20.0";"753.4";"760.5";"69";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m, broken clouds (60-90%) 2100 m";"10.0 and more";"14.0";
"11.06.2017 23:50";"19.0";"753.4";"760.5";"78";"variable wind direction";"2";"";"";"";"Few clouds (10-30%) 900 m, broken clouds (60-90%) 2100 m";"10.0 and more";"15.0";
"11.06.2017 23:20";"20.0";"753.4";"760.5";"73";"Wind blowing from the north-west";"2";"";"";"";"Few clouds (10-30%) 900 m, broken clouds (60-90%) 2100 m";"10.0 and more";"15.0";
"11.06.2017 22:50";"19.0";"753.4";"760.5";"78";"Wind blowing from the north";"3";"";"";"";"Few clouds (10-30%) 900 m, broken clouds (60-90%) 2100 m";"10.0 and more";"15.0";
"11.06.2017 22:20";"20.0";"753.4";"760.5";"69";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 900 m, broken clouds (60-90%) 2100 m";"10.0 and more";"14.0";
"11.06.2017 21:50";"20.0";"753.4";"760.5";"69";"Wind blowing from the west-southwest";"2";"";"";"";"Few clouds (10-30%) 900 m, broken clouds (60-90%) 2100 m";"10.0 and more";"14.0";
"11.06.2017 21:20";"19.0";"752.6";"759.7";"68";"Wind blowing from the east-southeast";"2";"";"";"";"Few clouds (10-30%) 900 m, broken clouds (60-90%) 2100 m";"10.0 and more";"13.0";
"11.06.2017 20:50";"20.0";"752.7";"759.7";"64";"Wind blowing from the west-northwest";"2";"";"Drizzle";"";"Few clouds (10-30%) 900 m, overcast (100%) 2100 m";"10.0 and more";"13.0";
"11.06.2017 20:20";"20.0";"753.4";"760.5";"64";"variable wind direction";"1";"";"Drizzle";"";"Few clouds (10-30%) 900 m, overcast (100%) 2100 m";"10.0 and more";"13.0";
"11.06.2017 19:50";"20.0";"752.7";"759.7";"69";"Wind blowing from the north";"2";"";"Drizzle";"";"Few clouds (10-30%) 900 m, overcast (100%) 2100 m";"10.0 and more";"14.0";
"11.06.2017 19:20";"20.0";"752.7";"759.7";"69";"variable wind direction";"2";"";"Light rain";"";"Few clouds (10-30%) 900 m, overcast (100%) 2100 m";"10.0 and more";"14.0";
"11.06.2017 18:50";"20.0";"752.7";"759.7";"69";"Wind blowing from the north";"3";"";"Light rain";"";"Few clouds (10-30%) 900 m, overcast (100%) 2100 m";"10.0 and more";"14.0";
"11.06.2017 18:20";"21.0";"753.5";"760.5";"64";"Wind blowing from the north";"5";"";"Light rain";"";"Few clouds (10-30%) 1500 m, overcast (100%) 2100 m";"10.0 and more";"14.0";
"11.06.2017 17:50";"21.0";"753.5";"760.5";"73";"Wind blowing from the north";"3";"";"Light rain";"";"Few clouds (10-30%) 1050 m, scattered clouds (40-50%) 1500 m, overcast (100%) 2100 m";"10.0 and more";"16.0";
"11.06.2017 17:20";"21.0";"753.5";"760.5";"73";"Wind blowing from the east-northeast";"4";"";"Light rain";"";"Few clouds (10-30%) 750 m, scattered clouds (40-50%) 1500 m, overcast (100%) 2100 m";"10.0 and more";"16.0";
"11.06.2017 16:50";"22.0";"752.7";"759.7";"69";"Wind blowing from the north-east";"6";"";"";"";"Broken clouds (60-90%) 2100 m";"10.0 and more";"16.0";
"11.06.2017 16:20";"22.0";"752.7";"759.7";"65";"Wind blowing from the north-east";"7";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"15.0";
"11.06.2017 15:50";"22.0";"753.5";"760.5";"61";"Wind blowing from the north-northeast";"7";"";"";"";"Broken clouds (60-90%) 2100 m";"10.0 and more";"14.0";
"11.06.2017 15:20";"22.0";"753.5";"760.5";"65";"Wind blowing from the north-northeast";"8";"";"";"";"Broken clouds (60-90%) 2100 m";"10.0 and more";"15.0";
"11.06.2017 14:50";"22.0";"753.5";"760.5";"65";"Wind blowing from the north-east";"8";"";"";"";"Broken clouds (60-90%) 2100 m";"10.0 and more";"15.0";
"11.06.2017 14:20";"22.0";"753.5";"760.5";"69";"Wind blowing from the north-northeast";"8";"";"";"";"Few clouds (10-30%) 1500 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"16.0";
"11.06.2017 13:50";"22.0";"753.5";"760.5";"69";"Wind blowing from the north-east";"8";"";"";"";"Few clouds (10-30%) 600 m";"10.0 and more";"16.0";
"11.06.2017 13:20";"23.0";"753.5";"760.5";"65";"Wind blowing from the north-east";"10";"";"";"";"Scattered clouds (40-50%) 600 m";"10.0 and more";"16.0";
"11.06.2017 12:50";"23.0";"753.5";"760.5";"65";"Wind blowing from the north-east";"9";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"16.0";
"11.06.2017 12:20";"24.0";"753.5";"760.5";"57";"Wind blowing from the north-east";"9";"";"";"";"Few clouds (10-30%) 750 m";"10.0 and more";"15.0";
"11.06.2017 11:50";"24.0";"753.5";"760.5";"57";"Wind blowing from the north-northeast";"8";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"15.0";
"11.06.2017 11:20";"24.0";"753.5";"760.5";"57";"Wind blowing from the north-northeast";"8";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"15.0";
"11.06.2017 10:50";"24.0";"753.5";"760.5";"54";"Wind blowing from the north-east";"8";"";"";"";"Few clouds (10-30%) 1050 m";"10.0 and more";"14.0";
"11.06.2017 10:20";"25.0";"753.6";"760.5";"51";"Wind blowing from the north-east";"8";"";"";"";"Scattered clouds (40-50%) 2100 m";"10.0 and more";"14.0";
"11.06.2017 09:50";"24.0";"753.5";"760.5";"54";"Wind blowing from the north-east";"8";"";"";"";"Few clouds (10-30%) 2100 m";"10.0 and more";"14.0";
"11.06.2017 09:20";"24.0";"753.5";"760.5";"54";"Wind blowing from the north-northeast";"7";"";"";"";"Scattered clouds (40-50%) 2100 m";"10.0 and more";"14.0";
"11.06.2017 08:50";"23.0";"753.5";"760.5";"53";"Wind blowing from the east-northeast";"5";"";"";"";"No Significant Clouds";"10.0 and more";"13.0";
"11.06.2017 07:50";"20.0";"753.4";"760.5";"78";"variable wind direction";"1";"";"";"";"Broken clouds (60-90%) 2100 m";"10.0 and more";"16.0";
"11.06.2017 07:20";"19.0";"752.6";"759.7";"78";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 2100 m";"10.0 and more";"15.0";
"11.06.2017 06:50";"17.0";"752.6";"759.7";"83";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"14.0";
"11.06.2017 06:20";"16.0";"752.6";"759.7";"88";"Wind blowing from the west";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"11.06.2017 05:50";"16.0";"752.6";"759.7";"83";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"11.06.2017 05:20";"18.0";"753.4";"760.5";"78";"Wind blowing from the west-northwest";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"11.06.2017 04:50";"17.0";"753.4";"760.5";"77";"Wind blowing from the west";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"11.06.2017 04:20";"17.0";"753.4";"760.5";"83";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"11.06.2017 03:50";"17.0";"753.4";"760.5";"83";"Wind blowing from the west-northwest";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"11.06.2017 03:20";"17.0";"753.4";"760.5";"83";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"11.06.2017 02:50";"17.0";"753.4";"760.5";"83";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"11.06.2017 02:20";"17.0";"754.1";"761.2";"83";"Wind blowing from the south-southwest";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"11.06.2017 01:50";"17.0";"754.1";"761.2";"83";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"11.06.2017 01:20";"17.0";"754.1";"761.2";"83";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"11.06.2017 00:50";"18.0";"754.1";"761.2";"78";"variable wind direction";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"11.06.2017 00:20";"19.0";"754.1";"761.2";"73";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"10.06.2017 23:50";"19.0";"754.1";"761.2";"78";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"15.0";
"10.06.2017 23:20";"19.0";"754.9";"762.0";"78";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"15.0";
"10.06.2017 22:50";"20.0";"754.9";"762.0";"73";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"15.0";
"10.06.2017 22:20";"21.0";"755.0";"762.0";"64";"Wind blowing from the north";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"10.06.2017 21:50";"21.0";"754.2";"761.2";"64";"Wind blowing from the north";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"10.06.2017 21:20";"21.0";"754.2";"761.2";"69";"Wind blowing from the north-east";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"15.0";
"10.06.2017 20:50";"22.0";"754.2";"761.2";"61";"Wind blowing from the east";"3";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"10.06.2017 20:20";"23.0";"755.0";"762.0";"53";"Wind blowing from the east";"3";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"10.06.2017 19:50";"23.0";"754.2";"761.2";"53";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"10.06.2017 19:20";"24.0";"754.2";"761.2";"47";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"10.06.2017 18:50";"24.0";"754.2";"761.2";"47";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"10.06.2017 18:20";"25.0";"754.3";"761.2";"44";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"10.06.2017 17:50";"25.0";"754.3";"761.2";"51";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"10.06.2017 17:20";"25.0";"754.3";"761.2";"51";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"10.06.2017 16:50";"26.0";"755.1";"762.0";"51";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"15.0";
"10.06.2017 16:20";"26.0";"755.1";"762.0";"48";"Wind blowing from the east";"5";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"10.06.2017 15:50";"26.0";"755.1";"762.0";"51";"Wind blowing from the east";"5";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"15.0";
"10.06.2017 15:20";"26.0";"755.1";"762.0";"48";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"10.06.2017 14:50";"26.0";"755.1";"762.0";"48";"Wind blowing from the east";"5";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"10.06.2017 14:20";"27.0";"755.1";"762.0";"45";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"10.06.2017 13:50";"27.0";"755.1";"762.0";"45";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"10.06.2017 13:20";"27.0";"755.9";"762.8";"42";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"10.06.2017 12:50";"27.0";"755.9";"762.8";"39";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"10.06.2017 12:20";"27.0";"755.9";"762.8";"34";"Wind blowing from the east";"4";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"10.0";
"10.06.2017 11:50";"26.0";"755.9";"762.8";"39";"Wind blowing from the east";"3";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"11.0";
"10.06.2017 11:20";"26.0";"755.9";"762.8";"39";"Wind blowing from the east-northeast";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"11.0";
"10.06.2017 10:50";"26.0";"755.9";"762.8";"45";"Wind blowing from the east";"3";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"13.0";
"10.06.2017 10:20";"26.0";"755.9";"762.8";"48";"Wind blowing from the east-southeast";"3";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"14.0";
"10.06.2017 09:50";"25.0";"755.8";"762.8";"47";"Wind blowing from the east-southeast";"3";"";"";"";"No Significant Clouds";"10.0 and more";"13.0";
"10.06.2017 09:20";"24.0";"755.0";"762.0";"47";"variable wind direction";"2";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"10.06.2017 08:50";"24.0";"755.0";"762.0";"54";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"14.0";
"10.06.2017 08:20";"22.0";"755.0";"762.0";"65";"variable wind direction";"1";"";"";"";"No Significant Clouds";"10.0 and more";"15.0";
"10.06.2017 07:50";"20.0";"754.9";"762.0";"73";"Calm, no wind";"0";"";"";"";"No Significant Clouds";"10.0 and more";"15.0";
"10.06.2017 07:20";"17.0";"754.9";"762.0";"83";"Calm, no wind";"0";"";"";"";"No Significant Clouds";"10.0 and more";"14.0";
"10.06.2017 06:50";"16.0";"754.8";"762.0";"77";"Wind blowing from the north-west";"1";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"10.06.2017 06:20";"16.0";"754.0";"761.2";"77";"Wind blowing from the west-northwest";"2";"";"";"";"No Significant Clouds";"10.0 and more";"12.0";
"10.06.2017 05:50";"17.0";"754.1";"761.2";"73";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"10.06.2017 05:20";"17.0";"754.1";"761.2";"68";"Wind blowing from the west-northwest";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"11.0";
"10.06.2017 04:50";"17.0";"754.1";"761.2";"73";"Wind blowing from the north-west";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"10.06.2017 04:20";"17.0";"754.1";"761.2";"68";"Wind blowing from the west";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"11.0";
"10.06.2017 03:50";"17.0";"754.1";"761.2";"73";"Wind blowing from the west";"2";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"10.06.2017 03:20";"17.0";"754.1";"761.2";"68";"Wind blowing from the west";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"11.0";
"10.06.2017 02:50";"19.0";"754.1";"761.2";"60";"Wind blowing from the west-northwest";"1";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"11.0";
"10.06.2017 02:20";"19.0";"754.1";"761.2";"64";"Calm, no wind";"0";"";"";"";"Few clouds (10-30%) 900 m";"10.0 and more";"12.0";
"10.06.2017 01:50";"19.0";"754.1";"761.2";"64";"Wind blowing from the west";"2";"";"";"";"Few clouds (10-30%) 900 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"12.0";
"10.06.2017 01:20";"20.0";"754.1";"761.2";"64";"variable wind direction";"1";"";"";"";"Few clouds (10-30%) 900 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"13.0";
"10.06.2017 00:50";"19.0";"754.1";"761.2";"64";"Wind blowing from the west";"2";"";"";"";"Few clouds (10-30%) 900 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"12.0";
"10.06.2017 00:20";"19.0";"754.1";"761.2";"64";"variable wind direction";"2";"";"";"";"Few clouds (10-30%) 900 m, scattered clouds (40-50%) 2100 m";"10.0 and more";"12.0";
